id,nombre,tipo,costo
x1779,Variable_1779,vital,2
x1780,Variable_1780,signo,5
x1781,Variable_1781,sintoma,1
x1782,Variable_1782,vital,2
x1783,Variable_1783,signo,5
x1784,Variable_1784,embedding,1
x1785,Variable_1785,estudio,100
x1786,Variable_1786,demografico,0
x1787,Variable_1787,embedding,1
x1788,Variable_1788,embedding,1
x1789,Variable_1789,embedding,1
x1790,Variable_1790,demografico,0
x1791,Variable_1791,embedding,1
x1792,Variable_1792,vital,2
x1793,Variable_1793,sintoma,1
x1794,Variable_1794,vital,2
x1795,Variable_1795,sintoma,1
x1796,Variable_1796,signo,5
x1797,Variable_1797,signo,5
x1798,Variable_1798,embedding,1
x1799,Variable_1799,embedding,1
x1800,Variable_1800,sintoma,1
x1801,Variable_1801,estudio,100
x1802,Variable_1802,embedding,1
x1803,Variable_1803,embedding,1
x1804,Variable_1804,embedding,1
x1805,Variable_1805,sintoma,1
x1806,Variable_1806,estudio,100
x1807,Variable_1807,embedding,1
x1808,Variable_1808,embedding,1
x1809,Variable_1809,embedding,1
x1810,Variable_1810,signo,5
x1811,Variable_1811,estudio,100
x1812,Variable_1812,demografico,0
x1813,Variable_1813,demografico,0
x1814,Variable_1814,embedding,1
x1815,Variable_1815,signo,5
x1816,Variable_1816,estudio,100
x1817,Variable_1817,sintoma,1
x1818,Variable_1818,signo,5
x1819,Variable_1819,sintoma,1
x1820,Variable_1820,demografico,0
x1821,Variable_1821,signo,5
x1822,Variable_1822,demografico,0
x1823,Variable_1823,signo,5
x1824,Variable_1824,estudio,100
x1825,Variable_1825,embedding,1
x1826,Variable_1826,signo,5
x1827,Variable_1827,demografico,0
x1828,Variable_1828,vital,2
x1829,Variable_1829,signo,5
x1830,Variable_1830,demografico,0
x1831,Variable_1831,estudio,100
x1832,Variable_1832,embedding,1
x1833,Variable_1833,embedding,1
x1834,Variable_1834,signo,5
x1835,Variable_1835,estudio,100
x1836,Variable_1836,vital,2
x1837,Variable_1837,signo,5
x1838,Variable_1838,vital,2
x1839,Variable_1839,estudio,100
x1840,Variable_1840,estudio,100
x1841,Variable_1841,sintoma,1
x1842,Variable_1842,signo,5
x1843,Variable_1843,sintoma,1
x1844,Variable_1844,vital,2
x1845,Variable_1845,demografico,0
x1846,Variable_1846,demografico,0
x1847,Variable_1847,vital,2
x1848,Variable_1848,vital,2
x1849,Variable_1849,demografico,0
x1850,Variable_1850,embedding,1
x1851,Variable_1851,demografico,0
x1852,Variable_1852,signo,5
x1853,Variable_1853,embedding,1
x1854,Variable_1854,signo,5
x1855,Variable_1855,demografico,0
x1856,Variable_1856,embedding,1
x1857,Variable_1857,embedding,1
x1858,Variable_1858,estudio,100
x1859,Variable_1859,vital,2
x1860,Variable_1860,demografico,0
x1861,Variable_1861,vital,2
x1862,Variable_1862,signo,5
x1863,Variable_1863,estudio,100
x1864,Variable_1864,vital,2
x1865,Variable_1865,sintoma,1
x1866,Variable_1866,sintoma,1
x1867,Variable_1867,embedding,1
x1868,Variable_1868,demografico,0
x1869,Variable_1869,embedding,1
x1870,Variable_1870,vital,2
x1871,Variable_1871,embedding,1
x1872,Variable_1872,sintoma,1
x1873,Variable_1873,demografico,0
x1874,Variable_1874,sintoma,1
x1875,Variable_1875,demografico,0
x1876,Variable_1876,embedding,1
x1877,Variable_1877,vital,2
x1878,Variable_1878,embedding,1
x1879,Variable_1879,signo,5
x1880,Variable_1880,signo,5
x1881,Variable_1881,demografico,0
x1882,Variable_1882,vital,2
x1883,Variable_1883,embedding,1
x1884,Variable_1884,estudio,100
x1885,Variable_1885,signo,5
x1886,Variable_1886,vital,2
x1887,Variable_1887,vital,2
x1888,Variable_1888,signo,5
x1889,Variable_1889,sintoma,1
x1890,Variable_1890,demografico,0
x1891,Variable_1891,signo,5
x1892,Variable_1892,sintoma,1
x1893,Variable_1893,demografico,0
x1894,Variable_1894,sintoma,1
x1895,Variable_1895,sintoma,1
x1896,Variable_1896,embedding,1
x1897,Variable_1897,vital,2
x1898,Variable_1898,estudio,100
x1899,Variable_1899,estudio,100
x1900,Variable_1900,demografico,0
x1901,Variable_1901,signo,5
x1902,Variable_1902,vital,2
x1903,Variable_1903,signo,5
x1904,Variable_1904,signo,5
x1905,Variable_1905,embedding,1
x1906,Variable_1906,signo,5
x1907,Variable_1907,embedding,1
x1908,Variable_1908,demografico,0
x1909,Variable_1909,estudio,100
x1910,Variable_1910,vital,2
x1911,Variable_1911,embedding,1
x1912,Variable_1912,signo,5
x1913,Variable_1913,estudio,100
x1914,Variable_1914,signo,5
x1915,Variable_1915,embedding,1
x1916,Variable_1916,signo,5
x1917,Variable_1917,vital,2
x1918,Variable_1918,embedding,1
x1919,Variable_1919,estudio,100
x1920,Variable_1920,estudio,100
x1921,Variable_1921,signo,5
x1922,Variable_1922,vital,2
x1923,Variable_1923,embedding,1
x1924,Variable_1924,sintoma,1
x1925,Variable_1925,signo,5
x1926,Variable_1926,sintoma,1
x1927,Variable_1927,vital,2
x1928,Variable_1928,vital,2
x1929,Variable_1929,sintoma,1
x1930,Variable_1930,signo,5
x1931,Variable_1931,demografico,0
x1932,Variable_1932,estudio,100
x1933,Variable_1933,embedding,1
x1934,Variable_1934,embedding,1
x1935,Variable_1935,demografico,0
x1936,Variable_1936,demografico,0
x1937,Variable_1937,estudio,100
x1938,Variable_1938,vital,2
x1939,Variable_1939,demografico,0
x1940,Variable_1940,sintoma,1
x1941,Variable_1941,embedding,1
x1942,Variable_1942,demografico,0
x1943,Variable_1943,estudio,100
x1944,Variable_1944,vital,2
x1945,Variable_1945,vital,2
x1946,Variable_1946,estudio,100
x1947,Variable_1947,demografico,0
x1948,Variable_1948,sintoma,1
x1949,Variable_1949,estudio,100
x1950,Variable_1950,signo,5
x1951,Variable_1951,embedding,1
x1952,Variable_1952,embedding,1
x1953,Variable_1953,estudio,100
x1954,Variable_1954,signo,5
x1955,Variable_1955,embedding,1
x1956,Variable_1956,signo,5
x1957,Variable_1957,sintoma,1
x1958,Variable_1958,vital,2
x1959,Variable_1959,estudio,100
x1960,Variable_1960,vital,2
x1961,Variable_1961,estudio,100
x1962,Variable_1962,signo,5
x1963,Variable_1963,vital,2
x1964,Variable_1964,vital,2
x1965,Variable_1965,signo,5
x1966,Variable_1966,demografico,0
x1967,Variable_1967,estudio,100
x1968,Variable_1968,demografico,0
x1969,Variable_1969,demografico,0
x1970,Variable_1970,demografico,0
x1971,Variable_1971,embedding,1
x1972,Variable_1972,estudio,100
x1973,Variable_1973,estudio,100
x1974,Variable_1974,estudio,100
x1975,Variable_1975,vital,2
x1976,Variable_1976,estudio,100
x1977,Variable_1977,embedding,1
x1978,Variable_1978,embedding,1
x1979,Variable_1979,sintoma,1
x1980,Variable_1980,demografico,0
x1981,Variable_1981,estudio,100
x1982,Variable_1982,estudio,100
x1983,Variable_1983,demografico,0
x1984,Variable_1984,demografico,0
x1985,Variable_1985,demografico,0
x1986,Variable_1986,signo,5
x1987,Variable_1987,embedding,1
x1988,Variable_1988,embedding,1
x1989,Variable_1989,embedding,1
x1990,Variable_1990,sintoma,1
x1991,Variable_1991,vital,2
x1992,Variable_1992,estudio,100
x1993,Variable_1993,estudio,100
x1994,Variable_1994,embedding,1
x1995,Variable_1995,demografico,0
x1996,Variable_1996,sintoma,1
x1997,Variable_1997,embedding,1
x1998,Variable_1998,sintoma,1
x1999,Variable_1999,demografico,0
x2000,Variable_2000,signo,5
x2001,Variable_2001,vital,2
x2002,Variable_2002,signo,5
x2003,Variable_2003,demografico,0
x2004,Variable_2004,estudio,100
x2005,Variable_2005,demografico,0
x2006,Variable_2006,demografico,0
x2007,Variable_2007,estudio,100
x2008,Variable_2008,sintoma,1
x2009,Variable_2009,demografico,0
x2010,Variable_2010,embedding,1
x2011,Variable_2011,signo,5
x2012,Variable_2012,vital,2
x2013,Variable_2013,embedding,1
x2014,Variable_2014,demografico,0
x2015,Variable_2015,demografico,0
x2016,Variable_2016,embedding,1
x2017,Variable_2017,signo,5
x2018,Variable_2018,embedding,1
x2019,Variable_2019,sintoma,1
x2020,Variable_2020,demografico,0
x2021,Variable_2021,vital,2
x2022,Variable_2022,sintoma,1
x2023,Variable_2023,estudio,100
x2024,Variable_2024,demografico,0
x2025,Variable_2025,embedding,1
x2026,Variable_2026,embedding,1
x2027,Variable_2027,sintoma,1
x2028,Variable_2028,embedding,1
x2029,Variable_2029,demografico,0
x2030,Variable_2030,sintoma,1
x2031,Variable_2031,signo,5
x2032,Variable_2032,vital,2
x2033,Variable_2033,sintoma,1
x2034,Variable_2034,demografico,0
x2035,Variable_2035,signo,5
x2036,Variable_2036,vital,2
x2037,Variable_2037,demografico,0
x2038,Variable_2038,estudio,100
x2039,Variable_2039,sintoma,1
x2040,Variable_2040,signo,5
x2041,Variable_2041,estudio,100
x2042,Variable_2042,estudio,100
x2043,Variable_2043,vital,2
x2044,Variable_2044,embedding,1
x2045,Variable_2045,signo,5
x2046,Variable_2046,vital,2
x2047,Variable_2047,demografico,0
x2048,Variable_2048,vital,2
x2049,Variable_2049,signo,5
x2050,Variable_2050,demografico,0
x2051,Variable_2051,demografico,0
x2052,Variable_2052,signo,5
x2053,Variable_2053,vital,2
x2054,Variable_2054,vital,2
x2055,Variable_2055,vital,2
x2056,Variable_2056,vital,2
x2057,Variable_2057,estudio,100
x2058,Variable_2058,estudio,100
x2059,Variable_2059,embedding,1
x2060,Variable_2060,estudio,100
x2061,Variable_2061,vital,2
x2062,Variable_2062,signo,5
x2063,Variable_2063,demografico,0
x2064,Variable_2064,vital,2
x2065,Variable_2065,sintoma,1
x2066,Variable_2066,vital,2
x2067,Variable_2067,estudio,100
x2068,Variable_2068,signo,5
x2069,Variable_2069,signo,5
x2070,Variable_2070,vital,2
x2071,Variable_2071,estudio,100
x2072,Variable_2072,estudio,100
x2073,Variable_2073,embedding,1
x2074,Variable_2074,demografico,0
x2075,Variable_2075,sintoma,1
x2076,Variable_2076,demografico,0
x2077,Variable_2077,embedding,1
x2078,Variable_2078,sintoma,1
x2079,Variable_2079,vital,2
x2080,Variable_2080,estudio,100
x2081,Variable_2081,sintoma,1
x2082,Variable_2082,vital,2
x2083,Variable_2083,vital,2
x2084,Variable_2084,embedding,1
x2085,Variable_2085,sintoma,1
x2086,Variable_2086,demografico,0
x2087,Variable_2087,estudio,100
x2088,Variable_2088,embedding,1
x2089,Variable_2089,demografico,0
x2090,Variable_2090,sintoma,1
x2091,Variable_2091,estudio,100
x2092,Variable_2092,vital,2
x2093,Variable_2093,estudio,100
x2094,Variable_2094,embedding,1
x2095,Variable_2095,estudio,100
x2096,Variable_2096,embedding,1
x2097,Variable_2097,signo,5
x2098,Variable_2098,estudio,100
x2099,Variable_2099,sintoma,1
x2100,Variable_2100,estudio,100
x2101,Variable_2101,demografico,0
x2102,Variable_2102,vital,2
x2103,Variable_2103,embedding,1
x2104,Variable_2104,signo,5
x2105,Variable_2105,signo,5
x2106,Variable_2106,embedding,1
x2107,Variable_2107,sintoma,1
x2108,Variable_2108,embedding,1
x2109,Variable_2109,demografico,0
x2110,Variable_2110,signo,5
x2111,Variable_2111,sintoma,1
x2112,Variable_2112,vital,2
x2113,Variable_2113,sintoma,1
x2114,Variable_2114,embedding,1
x2115,Variable_2115,vital,2
x2116,Variable_2116,sintoma,1
x2117,Variable_2117,embedding,1
x2118,Variable_2118,vital,2
x2119,Variable_2119,estudio,100
x2120,Variable_2120,estudio,100
x2121,Variable_2121,signo,5
x2122,Variable_2122,signo,5
x2123,Variable_2123,embedding,1
x2124,Variable_2124,embedding,1
x2125,Variable_2125,demografico,0
x2126,Variable_2126,estudio,100
x2127,Variable_2127,embedding,1
x2128,Variable_2128,demografico,0
x2129,Variable_2129,estudio,100
x2130,Variable_2130,demografico,0
x2131,Variable_2131,signo,5
x2132,Variable_2132,embedding,1
x2133,Variable_2133,signo,5
x2134,Variable_2134,demografico,0
x2135,Variable_2135,estudio,100
x2136,Variable_2136,signo,5
x2137,Variable_2137,vital,2
x2138,Variable_2138,signo,5
x2139,Variable_2139,estudio,100
x2140,Variable_2140,embedding,1
x2141,Variable_2141,estudio,100
x2142,Variable_2142,embedding,1
x2143,Variable_2143,demografico,0
x2144,Variable_2144,embedding,1
x2145,Variable_2145,embedding,1
x2146,Variable_2146,estudio,100
x2147,Variable_2147,vital,2
x2148,Variable_2148,estudio,100
x2149,Variable_2149,vital,2
x2150,Variable_2150,demografico,0
x2151,Variable_2151,estudio,100
x2152,Variable_2152,estudio,100
x2153,Variable_2153,estudio,100
x2154,Variable_2154,sintoma,1
x2155,Variable_2155,demografico,0
x2156,Variable_2156,embedding,1
x2157,Variable_2157,signo,5
x2158,Variable_2158,vital,2
x2159,Variable_2159,estudio,100
x2160,Variable_2160,vital,2
x2161,Variable_2161,embedding,1
x2162,Variable_2162,signo,5
x2163,Variable_2163,sintoma,1
x2164,Variable_2164,sintoma,1
x2165,Variable_2165,embedding,1
x2166,Variable_2166,embedding,1
x2167,Variable_2167,embedding,1
x2168,Variable_2168,sintoma,1
x2169,Variable_2169,demografico,0
x2170,Variable_2170,demografico,0
x2171,Variable_2171,signo,5
x2172,Variable_2172,sintoma,1
x2173,Variable_2173,signo,5
x2174,Variable_2174,signo,5
x2175,Variable_2175,sintoma,1
x2176,Variable_2176,sintoma,1
x2177,Variable_2177,embedding,1
x2178,Variable_2178,estudio,100
x2179,Variable_2179,vital,2
x2180,Variable_2180,estudio,100
x2181,Variable_2181,sintoma,1
x2182,Variable_2182,demografico,0
x2183,Variable_2183,embedding,1
x2184,Variable_2184,signo,5
x2185,Variable_2185,sintoma,1
x2186,Variable_2186,signo,5
x2187,Variable_2187,vital,2
x2188,Variable_2188,signo,5
x2189,Variable_2189,demografico,0
x2190,Variable_2190,estudio,100
x2191,Variable_2191,signo,5
x2192,Variable_2192,embedding,1
x2193,Variable_2193,sintoma,1
x2194,Variable_2194,estudio,100
x2195,Variable_2195,signo,5
x2196,Variable_2196,demografico,0
x2197,Variable_2197,estudio,100
x2198,Variable_2198,embedding,1
x2199,Variable_2199,embedding,1
x2200,Variable_2200,sintoma,1
x2201,Variable_2201,estudio,100
x2202,Variable_2202,embedding,1
x2203,Variable_2203,demografico,0
x2204,Variable_2204,estudio,100
x2205,Variable_2205,sintoma,1
x2206,Variable_2206,signo,5
x2207,Variable_2207,demografico,0
x2208,Variable_2208,vital,2
x2209,Variable_2209,estudio,100
x2210,Variable_2210,estudio,100
x2211,Variable_2211,embedding,1
x2212,Variable_2212,vital,2
x2213,Variable_2213,vital,2
x2214,Variable_2214,signo,5
x2215,Variable_2215,demografico,0
x2216,Variable_2216,vital,2
x2217,Variable_2217,embedding,1
x2218,Variable_2218,vital,2
x2219,Variable_2219,vital,2
x2220,Variable_2220,embedding,1
x2221,Variable_2221,embedding,1
x2222,Variable_2222,signo,5
x2223,Variable_2223,sintoma,1
x2224,Variable_2224,sintoma,1
x2225,Variable_2225,signo,5
x2226,Variable_2226,vital,2
x2227,Variable_2227,sintoma,1
x2228,Variable_2228,sintoma,1
x2229,Variable_2229,estudio,100
x2230,Variable_2230,estudio,100
x2231,Variable_2231,estudio,100
x2232,Variable_2232,demografico,0
x2233,Variable_2233,embedding,1
x2234,Variable_2234,embedding,1
x2235,Variable_2235,sintoma,1
x2236,Variable_2236,vital,2
x2237,Variable_2237,signo,5
x2238,Variable_2238,demografico,0
x2239,Variable_2239,demografico,0
x2240,Variable_2240,vital,2
x2241,Variable_2241,demografico,0
x2242,Variable_2242,sintoma,1
x2243,Variable_2243,sintoma,1
x2244,Variable_2244,sintoma,1
x2245,Variable_2245,sintoma,1
x2246,Variable_2246,vital,2
x2247,Variable_2247,demografico,0
x2248,Variable_2248,embedding,1
x2249,Variable_2249,sintoma,1
x2250,Variable_2250,embedding,1
x2251,Variable_2251,vital,2
x2252,Variable_2252,estudio,100
x2253,Variable_2253,sintoma,1
x2254,Variable_2254,estudio,100
x2255,Variable_2255,sintoma,1
x2256,Variable_2256,signo,5
x2257,Variable_2257,estudio,100
x2258,Variable_2258,demografico,0
x2259,Variable_2259,demografico,0
x2260,Variable_2260,embedding,1
x2261,Variable_2261,demografico,0
x2262,Variable_2262,estudio,100
x2263,Variable_2263,estudio,100
x2264,Variable_2264,sintoma,1
x2265,Variable_2265,sintoma,1
x2266,Variable_2266,sintoma,1
x2267,Variable_2267,estudio,100
x2268,Variable_2268,signo,5
x2269,Variable_2269,sintoma,1
x2270,Variable_2270,demografico,0
x2271,Variable_2271,vital,2
x2272,Variable_2272,embedding,1
x2273,Variable_2273,signo,5
x2274,Variable_2274,embedding,1
x2275,Variable_2275,embedding,1
x2276,Variable_2276,sintoma,1
x2277,Variable_2277,embedding,1
x2278,Variable_2278,vital,2
x2279,Variable_2279,demografico,0
x2280,Variable_2280,estudio,100
x2281,Variable_2281,embedding,1
x2282,Variable_2282,demografico,0
x2283,Variable_2283,demografico,0
x2284,Variable_2284,sintoma,1
x2285,Variable_2285,signo,5
x2286,Variable_2286,estudio,100
x2287,Variable_2287,demografico,0
x2288,Variable_2288,sintoma,1
x2289,Variable_2289,vital,2
x2290,Variable_2290,estudio,100
x2291,Variable_2291,estudio,100
x2292,Variable_2292,vital,2
x2293,Variable_2293,sintoma,1
x2294,Variable_2294,estudio,100
x2295,Variable_2295,vital,2
x2296,Variable_2296,vital,2
x2297,Variable_2297,estudio,100
x2298,Variable_2298,vital,2
x2299,Variable_2299,embedding,1
x2300,Variable_2300,sintoma,1
x2301,Variable_2301,sintoma,1
x2302,Variable_2302,signo,5
x2303,Variable_2303,vital,2
x2304,Variable_2304,embedding,1
x2305,Variable_2305,embedding,1
x2306,Variable_2306,sintoma,1
x2307,Variable_2307,signo,5
x2308,Variable_2308,estudio,100
x2309,Variable_2309,demografico,0
x2310,Variable_2310,sintoma,1
x2311,Variable_2311,estudio,100
x2312,Variable_2312,demografico,0
x2313,Variable_2313,signo,5
x2314,Variable_2314,estudio,100
x2315,Variable_2315,embedding,1
x2316,Variable_2316,vital,2
x2317,Variable_2317,signo,5
x2318,Variable_2318,demografico,0
x2319,Variable_2319,demografico,0
x2320,Variable_2320,sintoma,1
x2321,Variable_2321,sintoma,1
x2322,Variable_2322,signo,5
x2323,Variable_2323,estudio,100
x2324,Variable_2324,sintoma,1
x2325,Variable_2325,sintoma,1
x2326,Variable_2326,estudio,100
x2327,Variable_2327,signo,5
x2328,Variable_2328,vital,2
x2329,Variable_2329,estudio,100
x2330,Variable_2330,vital,2
x2331,Variable_2331,estudio,100
x2332,Variable_2332,demografico,0
x2333,Variable_2333,vital,2
x2334,Variable_2334,sintoma,1
x2335,Variable_2335,demografico,0
x2336,Variable_2336,demografico,0
x2337,Variable_2337,demografico,0
x2338,Variable_2338,demografico,0
x2339,Variable_2339,vital,2
x2340,Variable_2340,signo,5
x2341,Variable_2341,signo,5
x2342,Variable_2342,sintoma,1
x2343,Variable_2343,demografico,0
x2344,Variable_2344,estudio,100
x2345,Variable_2345,embedding,1
x2346,Variable_2346,signo,5
x2347,Variable_2347,estudio,100
x2348,Variable_2348,sintoma,1
x2349,Variable_2349,signo,5
x2350,Variable_2350,demografico,0
x2351,Variable_2351,embedding,1
x2352,Variable_2352,demografico,0
x2353,Variable_2353,demografico,0
x2354,Variable_2354,demografico,0
x2355,Variable_2355,estudio,100
x2356,Variable_2356,estudio,100
x2357,Variable_2357,signo,5
x2358,Variable_2358,estudio,100
x2359,Variable_2359,sintoma,1
x2360,Variable_2360,sintoma,1
x2361,Variable_2361,sintoma,1
x2362,Variable_2362,sintoma,1
x2363,Variable_2363,vital,2
x2364,Variable_2364,sintoma,1
x2365,Variable_2365,estudio,100
x2366,Variable_2366,demografico,0
x2367,Variable_2367,signo,5
x2368,Variable_2368,vital,2
x2369,Variable_2369,estudio,100
x2370,Variable_2370,demografico,0
x2371,Variable_2371,estudio,100
x2372,Variable_2372,sintoma,1
x2373,Variable_2373,estudio,100
x2374,Variable_2374,signo,5
x2375,Variable_2375,embedding,1
x2376,Variable_2376,signo,5
x2377,Variable_2377,vital,2
x2378,Variable_2378,estudio,100
x2379,Variable_2379,signo,5
x2380,Variable_2380,vital,2
x2381,Variable_2381,estudio,100
x2382,Variable_2382,vital,2
x2383,Variable_2383,signo,5
x2384,Variable_2384,estudio,100
x2385,Variable_2385,demografico,0
x2386,Variable_2386,embedding,1
x2387,Variable_2387,signo,5
x2388,Variable_2388,demografico,0
x2389,Variable_2389,signo,5
x2390,Variable_2390,signo,5
x2391,Variable_2391,demografico,0
x2392,Variable_2392,demografico,0
x2393,Variable_2393,sintoma,1
x2394,Variable_2394,embedding,1
x2395,Variable_2395,embedding,1
x2396,Variable_2396,embedding,1
x2397,Variable_2397,signo,5
x2398,Variable_2398,sintoma,1
x2399,Variable_2399,sintoma,1
x2400,Variable_2400,signo,5
x2401,Variable_2401,sintoma,1
x2402,Variable_2402,signo,5
x2403,Variable_2403,sintoma,1
x2404,Variable_2404,estudio,100
x2405,Variable_2405,vital,2
x2406,Variable_2406,signo,5
x2407,Variable_2407,signo,5
x2408,Variable_2408,embedding,1
x2409,Variable_2409,vital,2
x2410,Variable_2410,sintoma,1
x2411,Variable_2411,embedding,1
x2412,Variable_2412,demografico,0
x2413,Variable_2413,embedding,1
x2414,Variable_2414,estudio,100
x2415,Variable_2415,estudio,100
x2416,Variable_2416,embedding,1
x2417,Variable_2417,embedding,1
x2418,Variable_2418,embedding,1
x2419,Variable_2419,sintoma,1
x2420,Variable_2420,demografico,0
x2421,Variable_2421,sintoma,1
x2422,Variable_2422,estudio,100
x2423,Variable_2423,demografico,0
x2424,Variable_2424,demografico,0
x2425,Variable_2425,estudio,100
x2426,Variable_2426,vital,2
x2427,Variable_2427,sintoma,1
x2428,Variable_2428,demografico,0
x2429,Variable_2429,signo,5
x2430,Variable_2430,vital,2
x2431,Variable_2431,signo,5
x2432,Variable_2432,estudio,100
x2433,Variable_2433,estudio,100
x2434,Variable_2434,vital,2
x2435,Variable_2435,vital,2
x2436,Variable_2436,signo,5
x2437,Variable_2437,demografico,0
x2438,Variable_2438,sintoma,1
x2439,Variable_2439,estudio,100
x2440,Variable_2440,estudio,100
x2441,Variable_2441,sintoma,1
x2442,Variable_2442,sintoma,1
x2443,Variable_2443,embedding,1
x2444,Variable_2444,embedding,1
x2445,Variable_2445,estudio,100
x2446,Variable_2446,vital,2
x2447,Variable_2447,signo,5
x2448,Variable_2448,vital,2
x2449,Variable_2449,vital,2
x2450,Variable_2450,demografico,0
x2451,Variable_2451,demografico,0
x2452,Variable_2452,sintoma,1
x2453,Variable_2453,vital,2
x2454,Variable_2454,estudio,100
x2455,Variable_2455,sintoma,1
x2456,Variable_2456,vital,2
x2457,Variable_2457,vital,2
x2458,Variable_2458,sintoma,1
x2459,Variable_2459,vital,2
x2460,Variable_2460,sintoma,1
x2461,Variable_2461,vital,2
x2462,Variable_2462,vital,2
x2463,Variable_2463,signo,5
x2464,Variable_2464,sintoma,1
x2465,Variable_2465,embedding,1
x2466,Variable_2466,sintoma,1
x2467,Variable_2467,signo,5
x2468,Variable_2468,embedding,1
x2469,Variable_2469,signo,5
x2470,Variable_2470,estudio,100
x2471,Variable_2471,embedding,1
x2472,Variable_2472,embedding,1
x2473,Variable_2473,vital,2
x2474,Variable_2474,sintoma,1
x2475,Variable_2475,vital,2
x2476,Variable_2476,estudio,100
x2477,Variable_2477,demografico,0
x2478,Variable_2478,demografico,0
x2479,Variable_2479,sintoma,1
x2480,Variable_2480,vital,2
x2481,Variable_2481,vital,2
x2482,Variable_2482,sintoma,1
x2483,Variable_2483,sintoma,1
x2484,Variable_2484,embedding,1
x2485,Variable_2485,estudio,100
x2486,Variable_2486,estudio,100
x2487,Variable_2487,vital,2
x2488,Variable_2488,estudio,100
x2489,Variable_2489,sintoma,1
x2490,Variable_2490,vital,2
x2491,Variable_2491,sintoma,1
x2492,Variable_2492,estudio,100
x2493,Variable_2493,signo,5
x2494,Variable_2494,signo,5
x2495,Variable_2495,embedding,1
x2496,Variable_2496,estudio,100
x2497,Variable_2497,signo,5
x2498,Variable_2498,estudio,100
x2499,Variable_2499,demografico,0
x2500,Variable_2500,vital,2
x2501,Variable_2501,demografico,0
x2502,Variable_2502,estudio,100
x2503,Variable_2503,vital,2
x2504,Variable_2504,estudio,100
x2505,Variable_2505,embedding,1
x2506,Variable_2506,demografico,0
x2507,Variable_2507,embedding,1
x2508,Variable_2508,demografico,0
x2509,Variable_2509,vital,2
x2510,Variable_2510,sintoma,1
x2511,Variable_2511,signo,5
x2512,Variable_2512,demografico,0
x2513,Variable_2513,signo,5
x2514,Variable_2514,signo,5
x2515,Variable_2515,signo,5
x2516,Variable_2516,vital,2
x2517,Variable_2517,estudio,100
x2518,Variable_2518,vital,2
x2519,Variable_2519,sintoma,1
x2520,Variable_2520,signo,5
x2521,Variable_2521,vital,2
x2522,Variable_2522,vital,2
x2523,Variable_2523,sintoma,1
x2524,Variable_2524,sintoma,1
x2525,Variable_2525,vital,2
x2526,Variable_2526,demografico,0
x2527,Variable_2527,sintoma,1
x2528,Variable_2528,vital,2
x2529,Variable_2529,embedding,1
x2530,Variable_2530,signo,5
x2531,Variable_2531,estudio,100
x2532,Variable_2532,estudio,100
x2533,Variable_2533,embedding,1
x2534,Variable_2534,vital,2
x2535,Variable_2535,vital,2
x2536,Variable_2536,signo,5
x2537,Variable_2537,embedding,1
x2538,Variable_2538,signo,5
x2539,Variable_2539,vital,2
x2540,Variable_2540,embedding,1
x2541,Variable_2541,estudio,100
x2542,Variable_2542,demografico,0
x2543,Variable_2543,estudio,100
x2544,Variable_2544,embedding,1
x2545,Variable_2545,vital,2
x2546,Variable_2546,vital,2
x2547,Variable_2547,sintoma,1
x2548,Variable_2548,demografico,0
x2549,Variable_2549,embedding,1
x2550,Variable_2550,vital,2
x2551,Variable_2551,sintoma,1
x2552,Variable_2552,embedding,1
x2553,Variable_2553,signo,5
x2554,Variable_2554,sintoma,1
x2555,Variable_2555,demografico,0
x2556,Variable_2556,demografico,0
x2557,Variable_2557,estudio,100
x2558,Variable_2558,demografico,0
x2559,Variable_2559,estudio,100
x2560,Variable_2560,signo,5
x2561,Variable_2561,demografico,0
x2562,Variable_2562,embedding,1
x2563,Variable_2563,sintoma,1
x2564,Variable_2564,vital,2
x2565,Variable_2565,sintoma,1
x2566,Variable_2566,sintoma,1
x2567,Variable_2567,vital,2
x2568,Variable_2568,estudio,100
x2569,Variable_2569,signo,5
x2570,Variable_2570,embedding,1
x2571,Variable_2571,estudio,100
x2572,Variable_2572,vital,2
x2573,Variable_2573,sintoma,1
x2574,Variable_2574,signo,5
x2575,Variable_2575,demografico,0
x2576,Variable_2576,demografico,0
x2577,Variable_2577,sintoma,1
x2578,Variable_2578,embedding,1
x2579,Variable_2579,vital,2
x2580,Variable_2580,demografico,0
x2581,Variable_2581,demografico,0
x2582,Variable_2582,demografico,0
x2583,Variable_2583,estudio,100
x2584,Variable_2584,demografico,0
x2585,Variable_2585,vital,2
x2586,Variable_2586,signo,5
x2587,Variable_2587,sintoma,1
x2588,Variable_2588,embedding,1
x2589,Variable_2589,sintoma,1
x2590,Variable_2590,embedding,1
x2591,Variable_2591,sintoma,1
x2592,Variable_2592,signo,5
x2593,Variable_2593,embedding,1
x2594,Variable_2594,sintoma,1
x2595,Variable_2595,signo,5
x2596,Variable_2596,estudio,100
x2597,Variable_2597,embedding,1
x2598,Variable_2598,demografico,0
x2599,Variable_2599,demografico,0
x2600,Variable_2600,demografico,0
x2601,Variable_2601,estudio,100
x2602,Variable_2602,sintoma,1
x2603,Variable_2603,embedding,1
x2604,Variable_2604,demografico,0
x2605,Variable_2605,signo,5
x2606,Variable_2606,demografico,0
x2607,Variable_2607,estudio,100
x2608,Variable_2608,embedding,1
